uuid,category,sub_category,name,title,subtitle,summary,website,merchant_editorial,rules,address,city,state,phone,latitude,longitude,detail_url
0578585a-3d1f-4ae9-9bf8-f39b74472507,Attraction and Activities,Sports and Fitness,IFLY Australia,Up to $100,Enjoy 30% off,30% off the REGULAR PRICE of 4 FLIGHTS VR ADVENTURE.,https://www.iflyworld.com.au/,"WHO CAN FLY?
You can.

So can anyone you'd like to bring with you. We offer a safe, fun, and overall awesome experience for all flyers.
•	Flyers can be as young as 3 years old.
•	Ages 17 and below need a parent or guardian to sign their waiver.
•	There is no upper age limit to fly. Even people over 100 have flown with iFLY!","• Excludes special events or limited time offer
• Not to be used in conjunction with any other offer
• Offer can only be redeemed on iFly website and not on-site
• Press redeem button to be re-directed to booking page with offer applied. Members must present their app on arrival to onsite staff","143 Great Eastern Highway, Rivervale WA 6103, Australia",Rivervale,WA,+611300435928,-31.952304019072375,115.91694156742248,https://www.entertainment.com.au/offer-details/0578585a-3d1f-4ae9-9bf8-f39b74472507
d4fe77aa-eaee-48ab-8dd2-facb1099dbac,Attraction and Activities,Family Activities,Yallingup Maze,10% off,Enjoy 10% off,10% off any MAZE ADMISSION,https://www.yallingupmaze.com.au,,,"3059 Caves Road, Yallingup WA 6282, Australia",Yallingup,WA,+61897566500,-33.711601,115.030522,https://www.entertainment.com.au/offer-details/d4fe77aa-eaee-48ab-8dd2-facb1099dbac
9c6db430-05b9-41be-b903-321302f004d3,Attraction and Activities,Sports and Fitness,IFLY Australia,Up to $100,Enjoy 25% off,25% off the REGULAR PRICE of 4 FLIGHTS ADVENTURE.,https://www.iflyworld.com.au/,"WHO CAN FLY?
You can.

So can anyone you'd like to bring with you. We offer a safe, fun, and overall awesome experience for all flyers.
•	Flyers can be as young as 3 years old.
•	Ages 17 and below need a parent or guardian to sign their waiver.
•	There is no upper age limit to fly. Even people over 100 have flown with iFLY!","• Excludes special events or limited time offer
• Not to be used in conjunction with any other offer
• Offer can only be redeemed on iFly website and not on-site
• Press redeem button to be re-directed to booking page with offer applied. Members must present their app on arrival to onsite staff","143 Great Eastern Highway, Rivervale WA 6103, Australia",Rivervale,WA,+611300435928,-31.952304019072375,115.91694156742248,https://www.entertainment.com.au/offer-details/9c6db430-05b9-41be-b903-321302f004d3
db5d6291-66e9-485d-a0c1-3e736a433a8d,Attraction and Activities,Family Activities,Infi Art,Free,One Trial Art Class,"One complimentary TRIAL ART CLASS. Please see below and click View Rules & Restrictions to reveal how to redeem this offer Once you have arrived at the venue, please show staff the offer and click the Redeem Offer button in front of them.",,"Art is the quintessence of human wisdom and the most important achievement of our human civilization. The value of Infi Art considering that art will gift people the ""eyes of artist"" by developing a keen insight, as well as grant people the ""power of art"" by extending the creative thinking. The boundless creativity allows an opening to unlimited possibilities of life","• Bookings essential via email or phone
• No walk ins","Shop 8 Forrest Walk, Subiaco WA 6008, Australia",Subiaco,WA,+61481912688,-31.94780376633661,115.82334924232619,https://www.entertainment.com.au/offer-details/db5d6291-66e9-485d-a0c1-3e736a433a8d
71fa1f2b-78ff-4fa0-83d9-4c3866d5ee6a,Attraction and Activities,Family Activities,Infi Art,25% off,Enjoy 25% off,25% off the REGULAR PRICE of 1 x Paint and Sip Activity,,"Art is the quintessence of human wisdom and the most important achievement of our human civilization. The value of Infi Art considering that art will gift people the ""eyes of artist"" by developing a keen insight, as well as grant people the ""power of art"" by extending the creative thinking. The boundless creativity allows an opening to unlimited possibilities of life",• Please contact Art Studio for activity date and time.,"Shop 8 Forrest Walk, Subiaco WA 6008, Australia",Subiaco,WA,+61481912688,-31.94780376633661,115.82334924232619,https://www.entertainment.com.au/offer-details/71fa1f2b-78ff-4fa0-83d9-4c3866d5ee6a
177b3413-386c-4847-9bee-a098cb6dd827,Attraction and Activities,Family Activities,Infi Art,25% off,Enjoy 25% off,25% off the REGULAR PRICE of 1 x DIY Design your own Bag Class,,"Art is the quintessence of human wisdom and the most important achievement of our human civilization. The value of Infi Art considering that art will gift people the ""eyes of artist"" by developing a keen insight, as well as grant people the ""power of art"" by extending the creative thinking. The boundless creativity allows an opening to unlimited possibilities of life",• Please contact Art Studio for activity date and time.,"Shop 8 Forrest Walk, Subiaco WA 6008, Australia",Subiaco,WA,+61481912688,-31.94780376633661,115.82334924232619,https://www.entertainment.com.au/offer-details/177b3413-386c-4847-9bee-a098cb6dd827
225d9d60-b502-43b2-86d0-10bde70dc860,Attraction and Activities,Family Activities,Infi Art,25% off,Enjoy 25% off,25% off the REGULAR PRICE of 1 x Resin Cheese Board Art Class,,"Art is the quintessence of human wisdom and the most important achievement of our human civilization. The value of Infi Art considering that art will gift people the ""eyes of artist"" by developing a keen insight, as well as grant people the ""power of art"" by extending the creative thinking. The boundless creativity allows an opening to unlimited possibilities of life",• Please contact Art Studio for activity date and time.,"Shop 8 Forrest Walk, Subiaco WA 6008, Australia",Subiaco,WA,+61481912688,-31.94780376633661,115.82334924232619,https://www.entertainment.com.au/offer-details/225d9d60-b502-43b2-86d0-10bde70dc860
306ff29c-6347-4a9a-b944-28e973de7811,Attraction and Activities,Sports and Fitness,The Rise,25% off,Enjoy 25% off,25% off SCHOOL HOLIDAY CLINIC,https://www.bayswater.wa.gov.au/about-bayswater/the-rise,,,"28 Eight Avenue, Maylands WA 6051, Australia",Maylands,WA,+61892082400,-31.930803,115.895229,https://www.entertainment.com.au/offer-details/306ff29c-6347-4a9a-b944-28e973de7811
40d46590-6775-41f0-953a-04898538e664,Attraction and Activities,Sports and Fitness,The Rise,One fit kids admission,"Buy one, get one free",One complimentary FIT KIDS ADMISSION when another FIT KIDS ADMISSION of equal or greater value is purchased,https://www.bayswater.wa.gov.au/about-bayswater/the-rise,,,"28 Eight Avenue, Maylands WA 6051, Australia",Maylands,WA,+61892082400,-31.930803,115.895229,https://www.entertainment.com.au/offer-details/40d46590-6775-41f0-953a-04898538e664
e52d4290-3177-468e-89d5-ed79fa6e814c,Attraction and Activities,Sports and Fitness,Ultimate Water Sports,Up to $40,Special rate,$40 off the regular price of any FLYBOARD X Flyboarding session,https://ultimatewatersports.com.au/,"As the name suggests Ultimate Watersports is the Ultimate destination when it comes to thrilling watersports. With multiple locations to choose from, you’ll have an ideal place to get the adrenaline pumping with water sports of every kind. Check out their Jet Ski Tours, Jets Ski hire, Fly board X, Jet Pack, SUP, kayaking, tubing, wakeboarding, Kneeboarding, waterskiing, wakefoiling and more ! Go to Ultimatewatersports.com.au for Perth location details as well as Geraldton, Exmouth and Broome.","• Once you have arrived at the venue, please show staff the offer and click the Redeem Offer button in front of them to utilise the offer.
• Visit this businesses website and enter the Promo Code when Purchasing Tickets. This promo code will activate the special price for your online purchase",,,,+61899991839,,,https://www.entertainment.com.au/offer-details/e52d4290-3177-468e-89d5-ed79fa6e814c
e16fb2f1-395f-486b-9cb5-5f2cfaebec69,Attraction and Activities,Sports and Fitness,Ultimate Water Sports,Up to $40,Special rate,$40 off the regular price of any JETSKI HIRE,https://ultimatewatersports.com.au/,"As the name suggests Ultimate Watersports is the Ultimate destination when it comes to thrilling watersports. With multiple locations to choose from, you’ll have an ideal place to get the adrenaline pumping with water sports of every kind. Check out their Jet Ski Tours, Jets Ski hire, Fly board X, Jet Pack, SUP, kayaking, tubing, wakeboarding, Kneeboarding, waterskiing, wakefoiling and more ! Go to Ultimatewatersports.com.au for Perth location details as well as Geraldton, Exmouth and Broome.",• Visit this businesses website and enter the Promo Code when Purchasing Tickets. This promo code will activate the special price for your online purchase.,,,,+61899991839,,,https://www.entertainment.com.au/offer-details/e16fb2f1-395f-486b-9cb5-5f2cfaebec69
9e2958a6-615a-4f85-843b-4858e58fc363,Attraction and Activities,Sports and Fitness,Ultimate Water Sports,Up to $10,Special rate,$10 off the regular price of any PADDLEBOARD HIRE,https://ultimatewatersports.com.au/,"As the name suggests Ultimate Watersports is the Ultimate destination when it comes to thrilling watersports. With multiple locations to choose from, you’ll have an ideal place to get the adrenaline pumping with water sports of every kind. Check out their Jet Ski Tours, Jets Ski hire, Fly board X, Jet Pack, SUP, kayaking, tubing, wakeboarding, Kneeboarding, waterskiing, wakefoiling and more ! Go to Ultimatewatersports.com.au for Perth location details as well as Geraldton, Exmouth and Broome.",• Visit this businesses website and enter the Promo Code when Purchasing Tickets. This promo code will activate the special price for your online purchase.,,,,+61899991839,,,https://www.entertainment.com.au/offer-details/9e2958a6-615a-4f85-843b-4858e58fc363
8b0206b9-1bf7-437b-b9b9-19516e7a2bde,Attraction and Activities,Family Activities,Lollipop's Playlands,One admission,"Buy one, get one free",One complimentary ADMISSION when another ADMISSION  of equal or greater value is purchased,https://www.lollipopsplayland.com.au/,"Lollipop's Playlands feature unique and exciting play areas for children in an indoor, clean, safe and fun environment. Playlands have dedicated toddler areas, through to multi-level climbing frames, jumping castles, slides and merry-go-rounds. Parents can relax in the fully air-conditioned cafés, serving great coffees, wicked treats and delicious meals. A great place for your child's next birthday party. Visit the website for a full list of locations.",• Valid at all existing and future locations,"151 The Promenade, Ellenbrook WA 6069, Australia",Ellenbrook,WA,+61863836180,-31.778154619746843,115.96394058236724,https://www.entertainment.com.au/offer-details/8b0206b9-1bf7-437b-b9b9-19516e7a2bde
43139f6b-a5dd-4596-918b-1c49fbafe4b4,Attraction and Activities,Museums,Aviation Heritage Museum of WA,One adult admission,"Buy one, get one free",One complimentary ADULT ADMISSION when another ADULT ADMISSION of equal or greater value is purchased,https://aviationmuseumwa.org.au/,"Showcasing one of the largest aircraft collections in Australia, including the iconic Avro Lancaster, the Supermarine Spitfire and the Bell UH-1H Iroquois (Huey). The museum focuses on educating and sparking curiosity in aviation; whether you are 5 or 95, you'll get lost in history and the endeavour of aviation in Australia and around the world. With interactive displays and unique aviation tours, the museum has something for everyone. Visit their website to get a taste of what you’ll see and book a tour today.",• Valid for regular admissions only,"Air Force Memorial Estate, 2 Bull Creek Drive, Bull Creek WA 6149, Australia",Bull Creek,WA,+61893114470,-32.0479974,115.8560915,https://www.entertainment.com.au/offer-details/43139f6b-a5dd-4596-918b-1c49fbafe4b4
24f826a8-a13a-409e-b5fd-9527d91475d5,Attraction and Activities,Museums,Aviation Heritage Museum of WA,One child admission,"Buy one, get one free",One complimentary CHILD ADMISSION when another CHILD ADMISSION of equal or greater value is purchased,https://aviationmuseumwa.org.au/,"Showcasing one of the largest aircraft collections in Australia, including the iconic Avro Lancaster, the Supermarine Spitfire and the Bell UH-1H Iroquois (Huey). The museum focuses on educating and sparking curiosity in aviation; whether you are 5 or 95, you'll get lost in history and the endeavour of aviation in Australia and around the world. With interactive displays and unique aviation tours, the museum has something for everyone. Visit their website to get a taste of what you’ll see and book a tour today.",• Valid for regular admissions only,"Air Force Memorial Estate, 2 Bull Creek Drive, Bull Creek WA 6149, Australia",Bull Creek,WA,+61893114470,-32.0479974,115.8560915,https://www.entertainment.com.au/offer-details/24f826a8-a13a-409e-b5fd-9527d91475d5
f63c14eb-1873-4fe9-9920-94d25bc23798,Attraction and Activities,Family Activities,Croc's Playcentre,One admission,"Buy one, get one free",One complimentary ADMISSION when another ADMISSION  of equal or greater value is purchased,https://www.crocsplaycentre.com.au/,,,"18d/1480 Albany Highway, Beckenham WA 6107, Australia",Beckenham,WA,+61894516188,-32.026167,115.947555,https://www.entertainment.com.au/offer-details/f63c14eb-1873-4fe9-9920-94d25bc23798
